-1.091,-0.73328,1.0511,0.02
-1.0951,-0.73412,1.0509,0.04
-1.0988,-0.73521,1.0508,0.06
-1.1019,-0.73661,1.0507,0.08
-1.1047,-0.73808,1.0507,0.1
-1.1072,-0.74004,1.0507,0.12
-1.1094,-0.7421,1.0506,0.14
-1.1112,-0.74454,1.0506,0.16
-1.1127,-0.74695,1.0507,0.18
-1.1141,-0.74959,1.0508,0.2
-1.115,-0.75247,1.0507,0.22
-1.1155,-0.75549,1.0508,0.24
-1.1159,-0.75877,1.0509,0.26
-1.116,-0.76204,1.051,0.28
-1.1158,-0.7653,1.051,0.3
-1.1153,-0.76863,1.051,0.32
-1.1144,-0.77226,1.0511,0.34
-1.1135,-0.77551,1.0512,0.36
-1.112,-0.7788,1.0514,0.38
-1.1105,-0.78196,1.0515,0.4
-1.1089,-0.78508,1.0518,0.42
-1.1069,-0.78785,1.052,0.44
-1.1048,-0.7905,1.0524,0.46
-1.1025,-0.79306,1.0528,0.48
-1.1002,-0.79529,1.0533,0.5
-1.0979,-0.79747,1.0539,0.52
-1.0954,-0.79935,1.0544,0.54
-1.093,-0.80117,1.055,0.56
-1.0905,-0.80249,1.0557,0.58
-1.0883,-0.8036,1.0565,0.6
-1.086,-0.80446,1.0572,0.62
-1.084,-0.80486,1.0583,0.64
-1.082,-0.80497,1.0591,0.66
-1.0802,-0.80478,1.0598,0.68
-1.0785,-0.8044,1.0606,0.7
-1.077,-0.80375,1.0614,0.72
-1.0759,-0.80261,1.0621,0.74
-1.0749,-0.80135,1.0628,0.76
-1.0741,-0.79964,1.0635,0.78
-1.0735,-0.79766,1.0639,0.8
-1.0729,-0.79546,1.0644,0.82
-1.0727,-0.79292,1.0648,0.84
-1.0726,-0.79009,1.0652,0.86
-1.0728,-0.78714,1.0654,0.88
-1.073,-0.78438,1.0653,0.9
-1.0736,-0.78093,1.0655,0.92
-1.0742,-0.77775,1.0654,0.94
-1.0751,-0.77419,1.0654,0.96
-1.076,-0.77055,1.0654,0.98
-1.0772,-0.76688,1.0653,1
-1.0783,-0.76291,1.0651,1.02
-1.0798,-0.75916,1.065,1.04
-1.0811,-0.7552,1.0647,1.06
-1.0826,-0.75129,1.0645,1.08
-1.0842,-0.74752,1.0641,1.1
-1.0862,-0.74374,1.0637,1.12
-1.088,-0.73999,1.0634,1.14
-1.09,-0.73636,1.0628,1.16
-1.0921,-0.73296,1.0623,1.18
